User,Compair_01,Compair_02,Result
User_375,Sample_128,Sample_137,1
User_375,Sample_017,Sample_067,-1
User_375,Sample_107,Sample_116,-1
User_375,Sample_070,Sample_091,-1
User_375,Sample_053,Sample_138,1
User_375,Sample_071,Sample_133,1
User_375,Sample_083,Sample_148,-1
User_375,Sample_002,Sample_019,-1
User_375,Sample_024,Sample_084,-1
User_375,Sample_107,Sample_135,-1
User_375,Sample_093,Sample_147,-1
User_375,Sample_016,Sample_113,1
User_375,Sample_007,Sample_083,1
User_375,Sample_012,Sample_015,-1
User_375,Sample_008,Sample_087,1
User_375,Sample_012,Sample_047,-1
User_375,Sample_046,Sample_060,-1
User_375,Sample_101,Sample_149,1
User_375,Sample_044,Sample_082,-1
User_375,Sample_078,Sample_158,1
User_375,Sample_112,Sample_142,-1
User_375,Sample_048,Sample_107,-1
User_375,Sample_099,Sample_156,-1
User_375,Sample_093,Sample_115,-1
User_375,Sample_092,Sample_120,-1
User_375,Sample_036,Sample_160,-1
User_375,Sample_098,Sample_139,1
User_375,Sample_028,Sample_074,1
User_375,Sample_014,Sample_095,1
User_375,Sample_048,Sample_070,1
User_375,Sample_090,Sample_100,1
User_375,Sample_024,Sample_118,-1
User_375,Sample_014,Sample_054,-1
User_375,Sample_072,Sample_112,-1
User_375,Sample_009,Sample_027,1
User_375,Sample_030,Sample_045,-1
User_375,Sample_007,Sample_061,-1
User_375,Sample_048,Sample_058,-1
User_375,Sample_004,Sample_116,-1
User_375,Sample_074,Sample_109,-1
User_375,Sample_104,Sample_156,-1
User_375,Sample_010,Sample_015,-1
User_375,Sample_071,Sample_130,-1
User_375,Sample_006,Sample_076,-1
User_375,Sample_016,Sample_080,1
User_375,Sample_070,Sample_139,1
User_375,Sample_062,Sample_067,1
User_375,Sample_026,Sample_115,-1
User_375,Sample_033,Sample_098,-1
User_375,Sample_029,Sample_043,1
User_013,Sample_116,Sample_154,-1
User_013,Sample_043,Sample_094,-1
User_013,Sample_008,Sample_009,-1
User_013,Sample_086,Sample_093,-1
User_013,Sample_004,Sample_054,-1
User_013,Sample_020,Sample_042,-1
User_013,Sample_014,Sample_065,1
User_013,Sample_051,Sample_112,-1
User_013,Sample_081,Sample_095,-1
User_013,Sample_062,Sample_159,1
User_013,Sample_047,Sample_138,1
User_013,Sample_071,Sample_072,-1
User_013,Sample_028,Sample_063,1
User_013,Sample_015,Sample_081,1
User_013,Sample_078,Sample_102,-1
User_013,Sample_020,Sample_124,-1
User_013,Sample_034,Sample_090,1
User_013,Sample_086,Sample_158,-1
User_013,Sample_004,Sample_113,-1
User_013,Sample_013,Sample_068,-1
User_013,Sample_053,Sample_123,1
User_013,Sample_123,Sample_126,-1
User_013,Sample_070,Sample_135,-1
User_013,Sample_042,Sample_148,-1
User_013,Sample_064,Sample_154,-1
User_013,Sample_086,Sample_088,-1
User_013,Sample_109,Sample_151,-1
User_013,Sample_101,Sample_158,-1
User_013,Sample_104,Sample_111,1
User_013,Sample_026,Sample_090,-1
User_013,Sample_091,Sample_116,-1
User_013,Sample_073,Sample_103,-1
User_013,Sample_092,Sample_154,-1
User_013,Sample_021,Sample_158,-1
User_013,Sample_036,Sample_135,-1
User_013,Sample_048,Sample_055,-1
User_013,Sample_095,Sample_100,1
User_013,Sample_106,Sample_132,-1
User_013,Sample_074,Sample_129,-1
User_013,Sample_005,Sample_008,1
User_013,Sample_068,Sample_108,1
User_013,Sample_008,Sample_015,-1
User_013,Sample_023,Sample_039,1
User_013,Sample_066,Sample_136,1
User_013,Sample_108,Sample_120,1
User_013,Sample_135,Sample_155,1
User_013,Sample_027,Sample_107,1
User_013,Sample_055,Sample_074,1
User_013,Sample_152,Sample_156,-1
User_013,Sample_036,Sample_154,-1
User_013,Sample_023,Sample_154,-1
User_013,Sample_027,Sample_115,1
User_013,Sample_100,Sample_158,-1
User_013,Sample_008,Sample_100,-1
User_013,Sample_044,Sample_108,-1
User_013,Sample_068,Sample_126,1
User_013,Sample_005,Sample_143,-1
User_013,Sample_016,Sample_021,1
User_013,Sample_068,Sample_100,1
User_013,Sample_003,Sample_036,1
User_013,Sample_082,Sample_137,-1
User_013,Sample_079,Sample_137,-1
User_013,Sample_025,Sample_073,1
User_013,Sample_047,Sample_137,1
User_013,Sample_082,Sample_105,-1
User_013,Sample_080,Sample_138,-1
User_013,Sample_026,Sample_121,-1
User_013,Sample_097,Sample_158,1
User_013,Sample_072,Sample_111,1
User_013,Sample_024,Sample_106,1
User_013,Sample_018,Sample_151,1
User_013,Sample_009,Sample_013,1
User_013,Sample_040,Sample_150,-1
User_013,Sample_089,Sample_111,1
User_013,Sample_015,Sample_058,-1
User_013,Sample_090,Sample_133,1
User_013,Sample_081,Sample_140,-1
User_013,Sample_094,Sample_125,1
User_013,Sample_059,Sample_148,1
User_013,Sample_004,Sample_146,1
User_013,Sample_094,Sample_121,-1
User_013,Sample_015,Sample_045,1
User_013,Sample_010,Sample_091,1
User_013,Sample_032,Sample_112,1
User_013,Sample_008,Sample_122,-1
User_013,Sample_093,Sample_144,1
User_013,Sample_026,Sample_039,-1
User_013,Sample_135,Sample_136,1
User_013,Sample_095,Sample_096,1
User_013,Sample_103,Sample_108,1
User_013,Sample_029,Sample_082,1
User_013,Sample_063,Sample_141,-1
User_013,Sample_017,Sample_084,1
User_013,Sample_025,Sample_100,1
User_013,Sample_001,Sample_067,-1
User_013,Sample_018,Sample_141,-1
User_013,Sample_048,Sample_084,-1
User_013,Sample_042,Sample_138,-1
User_013,Sample_002,Sample_009,1
User_013,Sample_069,Sample_126,1
User_013,Sample_050,Sample_055,1
User_134,Sample_004,Sample_080,-1
User_134,Sample_091,Sample_115,1
User_134,Sample_016,Sample_126,1
User_134,Sample_041,Sample_093,-1
User_134,Sample_007,Sample_130,-1
User_134,Sample_014,Sample_124,1
User_134,Sample_031,Sample_111,1
User_134,Sample_059,Sample_066,1
User_134,Sample_001,Sample_048,1
User_134,Sample_006,Sample_127,-1
User_134,Sample_097,Sample_155,1
User_134,Sample_003,Sample_114,1
User_134,Sample_093,Sample_150,-1
User_134,Sample_078,Sample_111,1
User_134,Sample_003,Sample_008,1
User_134,Sample_030,Sample_079,-1
User_134,Sample_052,Sample_113,1
User_134,Sample_065,Sample_103,1
User_134,Sample_017,Sample_052,1
User_134,Sample_062,Sample_149,1
User_134,Sample_139,Sample_147,-1
User_134,Sample_042,Sample_149,1
User_134,Sample_036,Sample_071,-1
User_134,Sample_033,Sample_058,-1
User_134,Sample_009,Sample_042,-1
User_134,Sample_035,Sample_062,1
User_134,Sample_041,Sample_104,-1
User_134,Sample_032,Sample_150,-1
User_134,Sample_061,Sample_080,1
User_134,Sample_010,Sample_099,1
User_134,Sample_037,Sample_077,-1
User_134,Sample_086,Sample_145,-1
User_134,Sample_063,Sample_112,-1
User_134,Sample_036,Sample_144,-1
User_134,Sample_085,Sample_087,1
User_134,Sample_036,Sample_127,-1
User_134,Sample_037,Sample_147,-1
User_134,Sample_093,Sample_131,-1
User_134,Sample_011,Sample_144,-1
User_134,Sample_006,Sample_102,-1
User_134,Sample_091,Sample_133,1
User_134,Sample_121,Sample_154,1
User_134,Sample_046,Sample_070,-1
User_134,Sample_156,Sample_160,-1
User_134,Sample_041,Sample_042,-1
User_134,Sample_002,Sample_075,1
User_134,Sample_027,Sample_029,1
User_134,Sample_002,Sample_155,1
User_134,Sample_019,Sample_040,-1
User_134,Sample_009,Sample_110,-1
User_134,Sample_007,Sample_017,-1
User_134,Sample_089,Sample_105,-1
User_134,Sample_052,Sample_129,1
User_134,Sample_028,Sample_032,-1
User_134,Sample_114,Sample_117,-1
User_134,Sample_051,Sample_139,1
User_134,Sample_056,Sample_068,-1
User_134,Sample_092,Sample_150,1
User_134,Sample_115,Sample_134,1
User_134,Sample_012,Sample_156,1
User_134,Sample_013,Sample_128,-1
User_134,Sample_062,Sample_081,-1
User_134,Sample_018,Sample_035,-1
User_134,Sample_064,Sample_118,-1
User_134,Sample_004,Sample_065,-1
User_134,Sample_049,Sample_068,-1
User_134,Sample_006,Sample_101,-1
User_134,Sample_058,Sample_088,1
User_134,Sample_004,Sample_109,-1
User_134,Sample_084,Sample_102,1
User_134,Sample_007,Sample_147,-1
User_134,Sample_045,Sample_077,1
User_134,Sample_069,Sample_137,-1
User_134,Sample_019,Sample_157,-1
User_134,Sample_037,Sample_089,-1
User_134,Sample_033,Sample_051,-1
User_134,Sample_085,Sample_104,-1
User_134,Sample_080,Sample_119,-1
User_134,Sample_007,Sample_118,-1
User_134,Sample_050,Sample_052,-1
User_134,Sample_079,Sample_138,1
User_134,Sample_089,Sample_140,1
User_134,Sample_054,Sample_123,1
User_134,Sample_044,Sample_152,1
User_134,Sample_105,Sample_148,1
User_134,Sample_005,Sample_034,1
User_134,Sample_073,Sample_079,-1
User_134,Sample_016,Sample_114,1
User_134,Sample_077,Sample_109,-1
User_134,Sample_076,Sample_121,1
User_134,Sample_099,Sample_108,1
User_134,Sample_027,Sample_129,1
User_134,Sample_059,Sample_127,1
User_134,Sample_066,Sample_151,-1
User_134,Sample_036,Sample_070,-1
User_134,Sample_133,Sample_137,-1
User_134,Sample_093,Sample_127,-1
User_134,Sample_041,Sample_084,-1
User_134,Sample_020,Sample_035,1
User_134,Sample_032,Sample_135,-1
User_134,Sample_099,Sample_156,1
User_255,Sample_069,Sample_156,-1
User_255,Sample_006,Sample_028,-1
User_255,Sample_099,Sample_105,1
User_255,Sample_005,Sample_063,-1
User_255,Sample_055,Sample_135,1
User_255,Sample_040,Sample_113,-1
User_255,Sample_031,Sample_157,1
User_255,Sample_022,Sample_098,-1
User_255,Sample_024,Sample_044,-1
User_255,Sample_074,Sample_100,-1
User_255,Sample_047,Sample_139,-1
User_255,Sample_082,Sample_141,-1
User_255,Sample_012,Sample_052,-1
User_255,Sample_004,Sample_120,-1
User_255,Sample_029,Sample_148,1
User_255,Sample_025,Sample_133,1
User_255,Sample_065,Sample_118,-1
User_255,Sample_065,Sample_068,-1
User_255,Sample_070,Sample_101,1
User_255,Sample_039,Sample_129,1
User_255,Sample_051,Sample_075,-1
User_255,Sample_098,Sample_136,-1
User_255,Sample_079,Sample_157,1
User_255,Sample_063,Sample_067,-1
User_255,Sample_076,Sample_114,1
User_255,Sample_018,Sample_113,-1
User_255,Sample_095,Sample_148,1
User_255,Sample_144,Sample_149,-1
User_255,Sample_083,Sample_107,-1
User_255,Sample_059,Sample_133,1
User_255,Sample_007,Sample_036,1
User_255,Sample_094,Sample_096,-1
User_255,Sample_093,Sample_111,-1
User_255,Sample_049,Sample_078,1
User_255,Sample_093,Sample_113,-1
User_255,Sample_031,Sample_084,1
User_255,Sample_012,Sample_107,-1
User_255,Sample_008,Sample_085,-1
User_255,Sample_081,Sample_138,-1
User_255,Sample_008,Sample_017,-1
User_255,Sample_075,Sample_141,-1
User_255,Sample_074,Sample_147,-1
User_255,Sample_095,Sample_112,1
User_255,Sample_012,Sample_067,-1
User_255,Sample_020,Sample_113,-1
User_255,Sample_054,Sample_087,-1
User_255,Sample_026,Sample_130,1
User_255,Sample_041,Sample_078,1
User_255,Sample_011,Sample_035,-1
User_255,Sample_078,Sample_159,1
User_255,Sample_043,Sample_120,-1
User_255,Sample_101,Sample_112,-1
User_255,Sample_084,Sample_090,1
User_255,Sample_059,Sample_070,1
User_255,Sample_051,Sample_076,-1
User_255,Sample_036,Sample_053,1
User_255,Sample_055,Sample_134,-1
User_255,Sample_004,Sample_113,-1
User_255,Sample_026,Sample_160,-1
User_255,Sample_014,Sample_025,-1
User_255,Sample_046,Sample_048,-1
User_255,Sample_033,Sample_052,1
User_255,Sample_141,Sample_144,1
User_255,Sample_011,Sample_123,-1
User_255,Sample_023,Sample_122,1
User_255,Sample_053,Sample_090,-1
User_255,Sample_033,Sample_140,-1
User_255,Sample_114,Sample_121,-1
User_255,Sample_090,Sample_140,-1
User_255,Sample_012,Sample_124,1
User_255,Sample_131,Sample_158,1
User_255,Sample_043,Sample_059,-1
User_255,Sample_097,Sample_136,-1
User_255,Sample_056,Sample_137,-1
User_255,Sample_050,Sample_151,-1
User_255,Sample_007,Sample_152,1
User_255,Sample_006,Sample_046,-1
User_255,Sample_075,Sample_138,-1
User_255,Sample_020,Sample_141,1
User_255,Sample_040,Sample_102,-1
User_255,Sample_038,Sample_065,1
User_255,Sample_039,Sample_089,-1
User_255,Sample_066,Sample_129,1
User_255,Sample_120,Sample_137,-1
User_255,Sample_007,Sample_132,1
User_255,Sample_008,Sample_143,-1
User_255,Sample_082,Sample_140,-1
User_255,Sample_070,Sample_086,-1
User_255,Sample_120,Sample_150,-1
User_255,Sample_032,Sample_114,1
User_255,Sample_056,Sample_145,-1
User_255,Sample_045,Sample_072,1
User_255,Sample_048,Sample_099,1
User_255,Sample_049,Sample_120,1
User_255,Sample_068,Sample_118,1
User_255,Sample_097,Sample_113,-1
User_255,Sample_082,Sample_084,-1
User_255,Sample_097,Sample_149,1
User_255,Sample_020,Sample_074,1
User_255,Sample_038,Sample_055,1
User_255,Sample_010,Sample_127,-1
User_376,Sample_048,Sample_142,-1
User_376,Sample_077,Sample_153,1
User_376,Sample_012,Sample_112,-1
User_376,Sample_032,Sample_135,-1
User_376,Sample_006,Sample_021,-1
User_376,Sample_030,Sample_148,-1
User_376,Sample_029,Sample_056,-1
User_376,Sample_045,Sample_094,1
User_376,Sample_018,Sample_132,-1
User_376,Sample_130,Sample_139,-1
User_376,Sample_050,Sample_106,-1
User_376,Sample_139,Sample_153,1
User_376,Sample_100,Sample_101,-1
User_376,Sample_105,Sample_141,1
User_376,Sample_005,Sample_010,-1
User_376,Sample_068,Sample_122,-1
User_376,Sample_037,Sample_066,-1
User_376,Sample_097,Sample_151,-1
User_376,Sample_003,Sample_011,-1
User_376,Sample_080,Sample_099,-1
User_376,Sample_062,Sample_076,-1
User_376,Sample_015,Sample_038,1
User_376,Sample_102,Sample_131,-1
User_376,Sample_081,Sample_100,1
User_376,Sample_067,Sample_114,-1
User_376,Sample_118,Sample_124,1
User_376,Sample_070,Sample_081,1
User_376,Sample_080,Sample_151,-1
User_376,Sample_046,Sample_133,-1
User_376,Sample_112,Sample_145,-1
User_376,Sample_076,Sample_100,1
User_376,Sample_032,Sample_155,-1
User_376,Sample_038,Sample_147,1
User_376,Sample_013,Sample_016,-1
User_376,Sample_022,Sample_136,1
User_376,Sample_038,Sample_136,1
User_376,Sample_039,Sample_095,-1
User_376,Sample_049,Sample_115,-1
User_376,Sample_004,Sample_113,-1
User_376,Sample_111,Sample_122,-1
User_376,Sample_020,Sample_050,1
User_376,Sample_031,Sample_075,1
User_376,Sample_030,Sample_051,-1
User_376,Sample_117,Sample_141,-1
User_376,Sample_066,Sample_140,-1
User_376,Sample_097,Sample_159,-1
User_376,Sample_110,Sample_144,1
User_376,Sample_075,Sample_133,-1
User_376,Sample_093,Sample_138,1
User_376,Sample_054,Sample_148,1
User_376,Sample_007,Sample_071,-1
User_376,Sample_012,Sample_099,-1
User_376,Sample_063,Sample_135,-1
User_376,Sample_054,Sample_095,1
User_376,Sample_031,Sample_061,-1
User_376,Sample_002,Sample_109,1
User_376,Sample_011,Sample_101,1
User_376,Sample_065,Sample_149,-1
User_376,Sample_131,Sample_136,1
User_376,Sample_014,Sample_153,1
User_376,Sample_009,Sample_128,-1
User_376,Sample_012,Sample_103,1
User_376,Sample_040,Sample_120,-1
User_376,Sample_087,Sample_113,1
User_376,Sample_121,Sample_151,-1
User_376,Sample_120,Sample_152,1
User_376,Sample_069,Sample_125,-1
User_376,Sample_009,Sample_118,-1
User_376,Sample_065,Sample_123,-1
User_376,Sample_008,Sample_077,-1
User_376,Sample_152,Sample_158,1
User_376,Sample_052,Sample_144,1
User_376,Sample_136,Sample_144,-1
User_376,Sample_027,Sample_129,1
User_376,Sample_047,Sample_067,1
User_376,Sample_075,Sample_143,-1
User_376,Sample_023,Sample_123,1
User_376,Sample_043,Sample_054,-1
User_376,Sample_039,Sample_158,1
User_376,Sample_131,Sample_160,1
User_376,Sample_001,Sample_050,1
User_376,Sample_029,Sample_143,1
User_376,Sample_003,Sample_017,-1
User_376,Sample_074,Sample_151,-1
User_376,Sample_046,Sample_151,-1
User_376,Sample_050,Sample_086,1
User_376,Sample_038,Sample_062,1
User_376,Sample_019,Sample_050,1
User_376,Sample_063,Sample_146,-1
User_376,Sample_031,Sample_056,1
User_376,Sample_039,Sample_132,-1
User_376,Sample_125,Sample_140,-1
User_376,Sample_026,Sample_092,-1
User_376,Sample_046,Sample_144,-1
User_376,Sample_049,Sample_054,-1
User_376,Sample_022,Sample_148,1
User_376,Sample_099,Sample_132,-1
User_376,Sample_070,Sample_148,-1
User_376,Sample_082,Sample_104,-1
User_376,Sample_017,Sample_128,-1
User_014,Sample_132,Sample_142,-1
User_014,Sample_125,Sample_148,-1
User_014,Sample_052,Sample_158,1
User_014,Sample_011,Sample_073,-1
User_014,Sample_006,Sample_017,-1
User_014,Sample_022,Sample_080,1
User_014,Sample_041,Sample_153,-1
User_014,Sample_077,Sample_147,1
User_014,Sample_024,Sample_103,-1
User_014,Sample_009,Sample_070,-1
User_014,Sample_139,Sample_146,-1
User_014,Sample_020,Sample_030,1
User_014,Sample_097,Sample_144,-1
User_014,Sample_018,Sample_142,-1
User_014,Sample_058,Sample_083,1
User_014,Sample_011,Sample_087,-1
User_014,Sample_028,Sample_159,-1
User_014,Sample_028,Sample_150,-1
User_014,Sample_029,Sample_060,-1
User_014,Sample_099,Sample_123,-1
User_014,Sample_028,Sample_097,-1
User_014,Sample_022,Sample_094,-1
User_014,Sample_139,Sample_151,-1
User_014,Sample_057,Sample_102,-1
User_014,Sample_066,Sample_127,-1
User_014,Sample_005,Sample_015,-1
User_014,Sample_080,Sample_121,-1
User_014,Sample_092,Sample_141,-1
User_014,Sample_051,Sample_067,1
User_014,Sample_052,Sample_115,-1
User_014,Sample_045,Sample_071,-1
User_014,Sample_075,Sample_112,-1
User_014,Sample_025,Sample_105,-1
User_014,Sample_017,Sample_136,-1
User_014,Sample_082,Sample_102,-1
User_014,Sample_012,Sample_073,-1
User_014,Sample_067,Sample_146,1
User_014,Sample_088,Sample_151,-1
User_014,Sample_013,Sample_047,1
User_014,Sample_093,Sample_115,1
User_014,Sample_052,Sample_129,1
User_014,Sample_020,Sample_104,-1
User_014,Sample_067,Sample_082,1
User_014,Sample_095,Sample_159,1
User_014,Sample_006,Sample_034,-1
User_014,Sample_101,Sample_121,1
User_014,Sample_082,Sample_105,-1
User_014,Sample_009,Sample_028,-1
User_014,Sample_033,Sample_070,-1
User_014,Sample_066,Sample_090,-1
User_014,Sample_031,Sample_073,-1
User_014,Sample_121,Sample_148,-1
User_014,Sample_101,Sample_144,-1
User_014,Sample_017,Sample_058,-1
User_014,Sample_005,Sample_059,-1
User_014,Sample_023,Sample_133,1
User_014,Sample_021,Sample_040,1
User_014,Sample_017,Sample_138,-1
User_014,Sample_082,Sample_104,-1
User_014,Sample_039,Sample_056,-1
User_014,Sample_014,Sample_088,-1
User_014,Sample_042,Sample_159,1
User_014,Sample_118,Sample_159,1
User_014,Sample_103,Sample_125,-1
User_014,Sample_138,Sample_140,1
User_014,Sample_078,Sample_100,1
User_014,Sample_065,Sample_127,1
User_014,Sample_015,Sample_138,-1
User_014,Sample_112,Sample_116,-1
User_014,Sample_013,Sample_096,-1
User_014,Sample_022,Sample_069,-1
User_014,Sample_081,Sample_086,-1
User_014,Sample_048,Sample_095,-1
User_014,Sample_149,Sample_153,-1
User_014,Sample_051,Sample_064,1
User_014,Sample_055,Sample_146,1
User_014,Sample_079,Sample_146,-1
User_014,Sample_067,Sample_124,1
User_014,Sample_015,Sample_109,-1
User_014,Sample_001,Sample_033,1
User_014,Sample_017,Sample_095,-1
User_014,Sample_022,Sample_053,-1
User_014,Sample_049,Sample_106,-1
User_014,Sample_072,Sample_148,-1
User_014,Sample_085,Sample_128,1
User_014,Sample_044,Sample_080,1
User_014,Sample_158,Sample_160,-1
User_014,Sample_053,Sample_128,1
User_014,Sample_023,Sample_024,1
User_014,Sample_129,Sample_145,-1
User_014,Sample_015,Sample_126,-1
User_014,Sample_076,Sample_112,1
User_014,Sample_052,Sample_106,1
User_014,Sample_114,Sample_130,1
User_014,Sample_028,Sample_117,-1
User_014,Sample_048,Sample_140,-1
User_014,Sample_081,Sample_083,-1
User_014,Sample_037,Sample_040,-1
User_014,Sample_019,Sample_145,1
User_014,Sample_055,Sample_074,1
User_014,Sample_010,Sample_059,-1
User_135,Sample_060,Sample_101,1
User_135,Sample_059,Sample_100,1
User_135,Sample_010,Sample_126,1
User_135,Sample_061,Sample_160,-1
User_135,Sample_021,Sample_055,-1
User_135,Sample_043,Sample_105,-1
User_135,Sample_083,Sample_138,1
User_135,Sample_105,Sample_134,-1
User_135,Sample_064,Sample_074,-1
User_135,Sample_090,Sample_113,-1
User_135,Sample_091,Sample_104,1
User_135,Sample_077,Sample_130,1
User_135,Sample_102,Sample_149,-1
User_135,Sample_010,Sample_046,-1
User_135,Sample_083,Sample_153,-1
User_135,Sample_120,Sample_130,1
User_135,Sample_130,Sample_144,-1
User_135,Sample_002,Sample_137,1
User_135,Sample_056,Sample_114,1
User_135,Sample_089,Sample_115,-1
User_135,Sample_008,Sample_034,-1
User_135,Sample_122,Sample_130,1
User_135,Sample_084,Sample_110,1
User_135,Sample_072,Sample_114,1
User_135,Sample_045,Sample_124,1
User_135,Sample_001,Sample_117,-1
User_135,Sample_063,Sample_085,-1
User_135,Sample_004,Sample_152,-1
User_135,Sample_042,Sample_099,-1
User_135,Sample_029,Sample_141,1
User_135,Sample_083,Sample_108,-1
User_135,Sample_005,Sample_109,1
